step,nav_state,reason,true_x,true_y,true_theta,est_x,est_y,est_theta,loc_err_xy_m,loc_err_theta_rad,v_cmd,w_cmd,front_min,left_min,right_min,pf_cluster_radius_m,kf_var_xy_mean,disagreement_xy_m,path_distance_m,path_index,track_stall_steps,goal_dist_true_m,goal_dist_est_m,pf_dominant_mass,pf_top_ratio,ambiguity_active,ambiguity_counter,ambiguity_front_m,ambiguity_left_m,ambiguity_right_m,ambiguity_scan_change_m,path_revision,path_num_points,path_length_m,path_goal_x,path_goal_y,transition_reason,track_event,force_replan_reason,force_relocalize_reason,speed_limiter,base_v_cmd,base_w_cmd,align_active,align_target_heading,align_heading_error,ctrl_nearest_idx,ctrl_look_idx,ctrl_target_x,ctrl_target_y,ctrl_alpha,ctrl_curvature,ctrl_lookahead_dist,scan_mismatch_cost,scan_mismatch_counter,map_conflict_counter
725,track,ok,4.32188446238082,4.03941855130689,-2.42188212902368,4.37008973571339,4.06751160885636,-2.38732519958034,0.0557939804956154,0.0345569294433332,0.359747925579563,-0.0327279138135472,Inf,3.39906836158444,Inf,0.183095998962569,0.0485558127994621,0.374833476155044,0.0757079926350293,101,0,5.06774347440611,5.12222738394978,0.999312061948275,1.00030828684656,0,0,Inf,3.39906836158444,Inf,0.0641525582242133,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359747925579563,-0.0327279138135472,0,NaN,NaN,101,102,4.18974358974796,3.99778674664814,0.00366627383057061,-0.0568371211056976,NaN,0.0232962226895267,0,0
726,track,ok,4.2951015271197,4.01594538847476,-2.42203316629931,4.29288222720644,3.97290066323114,-2.38932881903849,0.0431018986055583,0.0327043472608253,0.35961016685312,-0.0382788149626201,Inf,3.33362984739576,Inf,0.186857578781002,0.0485692492186826,0.258143053263513,0.106098518767367,102,0,5.0321425052123,5.00138361136619,0.99982753743292,1.00139861291759,0,0,Inf,3.33362984739576,Inf,0.0593777942983327,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.35961016685312,-0.0382788149626201,0,NaN,NaN,101,102,4.18974358974796,3.99778674664814,0.00566989328871514,-0.0689218342225269,NaN,0.00279961093088929,0,0
727,track,ok,4.26846462862263,3.99286285700639,-2.4330899742541,4.39524543736939,4.04960104163574,-2.39732349219917,0.138897786380907,0.0357664820549299,0.359060493616288,-0.0364382551718606,Inf,3.34490771286952,Inf,0.186719738102335,0.0485763231670138,0.259151428625259,0.104429131223636,101,1,4.99691415754853,5.12870697898871,0.994198318410689,1.01350499582017,0,0,Inf,3.34490771286952,Inf,0.0218231255604611,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359060493616288,-0.0364382551718605,0,NaN,NaN,101,102,4.18974358974796,3.99778674664814,0.0136645664493944,-0.0802346255210217,NaN,0.0110373745989362,0,0
728,track,ok,4.24048951736297,3.96910043186066,-2.44178888777034,4.40365853907115,4.13379930932943,-2.40399123437201,0.231840138640136,0.0377976533983277,0.358602053433826,-0.000949379411986362,Inf,3.37034134137394,Inf,0.210475301299053,0.0485799649430588,0.393694333138086,0.0703252783939304,101,2,4.96024209550233,5.19187402008812,0.998494069085564,1.01387166336253,0,0,Inf,3.37034134137394,Inf,0.0704184883432579,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358602053433826,-0.000949379411986234,0,NaN,NaN,101,102,4.18974358974796,3.99778674664814,0.0203323086222351,-0.0374331297347025,NaN,0.0318083730214798,0,0
729,track,ok,4.21338823890343,3.94635754196517,-2.44503700638698,4.3280930810014,3.98723218647277,-2.38594951536812,0.121770018331046,0.0590874910188566,0.359842510658727,-0.0490843041377326,Inf,3.42708370672936,Inf,0.230604568900968,0.0485845013946643,0.288112137477358,0.138751506192116,102,0,4.92490440147956,5.03706461202233,0.99857847425697,1.00813279649122,0,0,Inf,3.42708370672936,Inf,0.222455830122586,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359842510658727,-0.0490843041377325,0,NaN,NaN,101,102,4.18974358974796,3.99778674664814,0.00229058961834916,-0.0795668956905139,NaN,0.0551115342458453,0,0
730,track,ok,4.18605538049137,3.92363266335691,-2.4509411708047,4.29426915521847,4.01274212721472,-2.40032616142484,0.140181017223137,0.0506150093798525,0.358854045287602,-0.0115685143757144,Inf,3.44733188478293,Inf,0.228412314474782,0.0485902058123727,0.319592057192451,0.105590043303435,102,1,4.88940970597516,5.0293571575366,0.998359861519993,1.00925652107742,0,0,Inf,3.44733188478293,Inf,0.248990623437108,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358854045287602,-0.0115685143757145,0,NaN,NaN,101,102,4.18974358974796,3.99778674664814,0.0166672356750701,-0.047285900618531,NaN,0.0337753686303872,0,0
731,track,ok,4.1580231316228,3.9002942724232,-2.44368654093316,4.25468746475337,3.91928522572744,-2.38760922053732,0.0985121799930433,0.0560773203958393,0.359728397737009,-0.0466175360532539,Inf,3.49535519013249,Inf,0.20626392469155,0.0485931164990909,0.253124693736047,0.101883245372247,102,0,4.85298577061094,4.93704313073704,0.998918658969438,1.07895158207303,0,0,Inf,3.49535519013249,Inf,0.432196896985693,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359728397737009,-0.0466175360532541,0,NaN,NaN,102,103,4.04615384615805,3.86187527678222,0.00395029478754649,-0.0787082693214348,NaN,0.0498362200263092,0,0
732,track,ok,4.13057334594892,3.87732066389828,-2.4457819250638,4.19444566132355,3.87740980357294,-2.38809164235834,0.0638723775758926,0.0576902827054613,0.359695228855862,-0.040546476650748,Inf,3.43635831578791,Inf,0.196750644797612,0.0485971895063649,0.222068943315905,0.120468742424048,102,0,4.81723768202687,4.86430412626141,0.997414832336733,1.05995722652449,0,0,Inf,3.43635831578791,Inf,0.144271333329057,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359695228855862,-0.0405464766507479,0,NaN,NaN,102,103,4.04615384615805,3.86187527678222,0.00443271660856581,-0.0702216934624594,NaN,0.0361730444810242,0,0
733,track,ok,4.10150950682562,3.85328303929405,-2.45535079463023,4.04594606776872,3.79602786475887,-2.39441223903785,0.0797837751105128,0.0609385555923825,0.359260656639374,-0.0116679328866143,Inf,3.50247032445267,Inf,0.195229450012829,0.0486008740104378,0.148860741943449,0.0658477398399658,103,0,4.77958359694111,4.69990834105154,0.995186021315358,1.0371177441654,0,0,Inf,3.50247032445267,Inf,0.503408609536411,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359260656639374,-0.0116679328866141,0,NaN,NaN,103,104,3.90256410256813,3.72596380691629,0.0107533132880762,-0.0369757587198487,NaN,0.0215596862658688,0,0
734,track,ok,4.07284963906263,3.82953861818554,-2.44408801468932,3.90312236095107,3.88060993085064,-2.4317540836806,0.177244542687487,0.0123339310087283,0.356693220522659,0.111615235593209,Inf,3.47363642288784,Inf,0.205171880946909,0.0486023025705498,0.275670388536076,0.144253225348956,103,0,4.74242599329596,4.65542896517719,0.996991592885212,1.04533652953312,0,0,Inf,3.47363642288784,Inf,0.619497369150224,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356693220522659,0.111615235593209,0,NaN,NaN,103,104,3.90256410256813,3.72596380691629,0.0480951579308209,0.0866243138042534,NaN,0.0719334967670332,0,0
735,track,ok,4.045293892825,3.80603436843587,-2.42666469271059,3.9457315581147,3.67315517663714,-2.380799491689,0.166040772420664,0.0458652010215896,0.359803399795826,-0.037563245301464,Inf,3.50695324020452,Inf,0.207381681516918,0.0485835797841146,0.108029477375598,0.0682068959147529,104,0,4.70624121561244,4.54292883486592,0.997738067553142,1.00061036475858,0,0,Inf,3.50695324020452,Inf,0.0862635960129876,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359803399795826,-0.0375632453014641,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,-0.00285943406076905,-0.0527306094331994,NaN,0.0162692596206747,0,0
736,track,ok,4.01822411421507,3.78265584868533,-2.43180226183041,3.97263502428494,3.62368587057248,-2.38228878373289,0.165377807041508,0.0495134780975213,0.359905795974119,-0.0631429138937195,Inf,3.56913629453829,Inf,0.188763767239522,0.0485892132540255,0.0532188896020859,0.123978668862803,104,1,4.67049829741671,4.52960740582814,0.999999991785963,1.00520368340717,0,0,Inf,3.56913629453829,Inf,0.0391661035048803,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359905795974119,-0.0631429138937194,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,-0.00137014201688634,-0.0947188470373848,NaN,0.0113881321549019,0,0
737,track,ok,3.99023975438122,3.75867631067746,-2.434421246452,3.9641039705408,3.56513930316755,-2.40344731818936,0.195293759431389,0.0309739282626404,0.358639450355836,-0.0570772464645447,Inf,3.46268176178758,Inf,0.190022540651689,0.0485903458874567,0.0972039894968869,0.172196621209947,104,0,4.63367690153531,4.48433346349235,0.99942715461146,1.00014127428746,0,0,Inf,3.46268176178758,Inf,0.0633958830235057,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358639450355836,-0.0570772464645445,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,0.0197883924395854,-0.12282138118472,NaN,0.0103494897217752,0,0
738,track,ok,3.96289745051504,3.73547822332555,-2.44159787464594,3.73746848374393,3.61801959595637,-2.42255016649015,0.254194311901231,0.0190477081557852,0.357326035254659,0.0624193575416943,Inf,3.58337572187945,Inf,0.175925354485511,0.0485848119455048,0.155252654895821,0.0352798843579114,105,0,4.59785851800915,4.35340680020408,0.999999999999966,1.02505068601288,0,0,Inf,3.58337572187945,Inf,0.0712104969163116,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.357326035254659,0.0624193575416944,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,0.038891240740381,0.0272222010619328,NaN,0.027239105182974,0,0
739,track,ok,3.93549905329146,3.7120065287873,-2.42486715844649,3.84849927554773,3.59040690572586,-2.39095784673907,0.149517322261147,0.033909311707415,0.359498163158777,-0.0224890927536936,Inf,3.49083107938573,Inf,0.176897868238537,0.0485780246044775,0.116204524688888,0.0895256187117681,105,1,4.56181307921785,4.41534607987268,0.997231284753981,1.00033519851194,0,0,Inf,3.49083107938573,Inf,0.0678554951025827,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359498163158777,-0.0224890927536934,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,0.00729892098929819,-0.0475120798329021,NaN,0.0081903596688637,0,0
740,track,ok,3.90857643029177,3.68836114077086,-2.41695773082603,3.81421577076192,3.58785864442356,-2.38859678632641,0.137857483797389,0.0283609444996129,0.359660497714961,-0.0142694260834625,Inf,3.62432115798451,Inf,0.176339739082047,0.0485847134768202,0.295501714201519,0.0552849515076089,105,2,4.52599740730214,4.38844873503966,0.999999999428133,1.002267819852,0,0,Inf,3.62432115798451,Inf,0.0997152844952689,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359660497714961,-0.0142694260834626,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,0.00493786057663925,-0.0306891780716888,NaN,0.00157793031439919,0,0
741,track,ok,3.88177212303248,3.66439770907306,-2.40723122092742,3.67703724707752,3.74212801843987,-2.45475618530108,0.218993996325359,0.0475249643736553,0.355111712511317,0.165401769439202,Inf,3.56283252698473,Inf,0.165808435691912,0.0485848141880421,0.298823767276202,0.172744618372634,105,3,4.49005140136339,4.39785478434285,1,1.02688542616293,0,0,Inf,3.56283252698473,Inf,0.0880142622478557,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.355111712511317,0.165401769439202,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,0.0710972595513026,0.128676801469544,NaN,0.116968754884256,0,0
742,track,ok,3.85473686528864,3.6394999868425,-2.38743032191382,3.72250015628686,3.75021424978447,-2.38644120116067,0.1724650550877,0.000989120753152495,0.359808704833815,0.0742210986975117,Inf,3.51963371527636,Inf,0.169089581262549,0.0485621512516557,0.474216560936344,0.164262612156926,105,4,4.45329902794372,4.43552218409023,0.998204209174648,1.00008284491002,0,0,Inf,3.51963371527636,Inf,0.0536583528945154,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359808704833815,0.0742210986975119,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,0.00278227541089482,0.109263818423051,NaN,0.0891004768371234,0,0
743,track,ok,3.8283004208204,3.61459271865882,-2.38450730822696,3.65995635889391,3.85909723403388,-2.45901551312381,0.296853804463924,0.0745082048968522,0.354818862701951,0.217721764499114,Inf,3.60001827724759,Inf,0.167668950403412,0.0485529857782149,0.465661596911264,0.27673638486251,104,5,4.41697779782284,4.47046392438442,0.99970063372143,1.00030635090808,0,0,Inf,3.60001827724759,Inf,0.0591218912874445,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.354818862701951,0.217721764499113,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,0.0753565873740363,0.201633367721495,NaN,0.152026788706042,0,0
744,track,ok,3.80279439304156,3.59010951569509,-2.3687977695271,3.75424135739284,3.62717764468767,-2.34644380010158,0.0610855421332752,0.0223539694255246,0.357441276439571,-0.0275618828659835,Inf,3.52413033620361,Inf,0.167877299627455,0.0485393831018837,0.433072146059859,0.037425790187671,105,0,4.38162604976153,4.3718466387997,0.998551102072709,1.00059570976115,0,0,Inf,3.52413033620361,Inf,0.119844104474091,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.357441276439571,-0.0275618828659836,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,-0.0372151256481943,0.0234392486606767,NaN,0.0191730667151344,0,0
745,track,ok,3.777202820009,3.56504608968075,-2.36444316589905,3.841684998485,3.75555030928882,-2.39050471304483,0.201121378847422,0.0260615471457872,0.359529318336659,0.0397885285235072,Inf,3.70011809764522,Inf,0.170252767475897,0.0485476030704927,0.397733819036282,0.0676877125969202,104,1,4.34581592723441,4.5239384814402,0.999952590530783,1.00703062038376,0,0,Inf,3.70011809764522,Inf,0.124297529502249,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359529318336659,0.0397885285235075,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,0.00684578729506002,0.0491013432833668,NaN,0.00117035141655728,0,0
746,track,ok,3.75096500351468,3.53903783537399,-2.35673348815158,3.81906868695481,3.54401612336438,-2.33927722589077,0.0682853941149017,0.0174562622608065,0.356948539092556,-0.0886911314908373,Inf,3.63205345056758,Inf,0.174606892935273,0.0485591412889629,0.340455375862624,0.0757011309393764,105,0,4.30888893464825,4.36229688879177,0.995541431185377,1.00139482212518,0,0,Inf,3.63205345056758,Inf,0.0355630520723609,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356948539092556,-0.0886911314908374,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,-0.0443816998589983,-0.0579264256199836,NaN,0.00527831177980835,0,0
747,track,ok,3.72502559055473,3.51341578848665,-2.36796554186346,3.90053558288937,3.45158965411857,-2.3309558971675,0.186081241129265,0.0370096446959671,0.356376406673614,-0.159624295755692,Inf,3.7119677205678,Inf,0.173970075236917,0.0485342715526079,0.264421099606374,0.198018925054902,105,1,4.27244385547958,4.36177701050787,0.999513865722262,1.00751742431672,0,0,Inf,3.7119677205678,Inf,0.0861655698927961,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356376406673614,-0.159624295755692,0,NaN,NaN,104,105,3.75897435897821,3.59005233705037,-0.0527030285822758,-0.15233201982473,NaN,0.0512271906378632,0,0
748,track,ok,3.70057718746834,3.48976200302732,-2.37745916442044,3.69189058075876,3.5545368813698,-2.36942092709255,0.0653547396935329,0.00803823732789555,0.359021067321874,-0.00612620463189162,Inf,3.78083324769221,Inf,0.173676301702067,0.0485121795619789,0.277380575515172,0.0759050781726389,105,0,4.23843170637319,4.27657287401479,0.997473181717615,1.00025219366106,0,0,Inf,3.78083324769221,Inf,0.0658558282023873,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359021067321874,-0.00612620463189149,0,NaN,NaN,105,106,3.61538461538829,3.45414086718444,-0.0142379986572254,0.0157653751137196,NaN,0.00286654355934121,0,0
749,track,ok,3.6756555974656,3.46600339879241,-2.38270138321521,3.81070378742699,3.44893967790865,-2.36292953930707,0.136121945997872,0.0197718439081442,0.358574752373925,-0.0931915112513132,Inf,3.66401784877523,Inf,0.184780642530498,0.0485326210113442,0.253637968839356,0.150295430195612,105,1,4.20400200239142,4.29244407056868,0.999999999999458,1.01447762576162,0,0,Inf,3.66401784877523,Inf,0.0913839320618619,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358574752373925,-0.0931915112513134,0,NaN,NaN,105,106,3.61538461538829,3.45414086718444,-0.0207293864427069,-0.106696487449539,NaN,0.017290196064056,0,0
750,track,ok,3.64968201854047,3.4414263133505,-2.3849247896776,3.59359100970295,3.38850687181635,-2.38781665534649,0.0771146455914701,0.0028918656688961,0.359714135570101,-0.0116988666872853,Inf,3.62225759807139,Inf,0.185380927159594,0.0485399984958924,0.177655968370607,0.0691576647722227,106,0,4.16824470351846,4.09113159254763,0.996794047785044,1.00042747607569,0,0,Inf,3.62225759807139,Inf,0.0683444733475107,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359714135570101,-0.0116988666872852,0,NaN,NaN,106,107,3.47179487179837,3.31822939731851,0.00415772959672189,-0.025354239574639,NaN,0.00180209026354548,0,0
751,track,ok,3.62458063960406,3.41774639835451,-2.3857267624136,3.58325801973035,3.29883216657323,-2.38296205164103,0.125889449253539,0.00276471077256657,0.359952086465661,-0.0464719126228386,Inf,3.67081060562668,Inf,0.188633167693587,0.0485576399925692,0.206507802507376,0.113138348527332,107,0,4.13373714826034,4.02287502609959,0.999985468563838,1.00550732712292,0,0,Inf,3.67081060562668,Inf,0.0507833503939763,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359952086465661,-0.0464719126228383,0,NaN,NaN,106,107,3.47179487179837,3.31822939731851,-0.000696874108738754,-0.0702623190735212,NaN,0.00131665865294639,0,0
752,track,ok,3.59795106301763,3.39292826325763,-2.39705187919311,3.90830472638686,3.25634515254113,-2.32997103432487,0.339078667125639,0.0670808448682432,0.356308692492476,-0.231747761202201,Inf,3.66724868328028,Inf,0.196344528950004,0.0485676837175191,0.389323562288928,0.35344778420394,106,1,4.09733558058793,4.24276439742562,0.999999999999999,1.00881600556849,0,0,Inf,3.66724868328028,Inf,0.0683417362792833,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356308692492476,-0.231747761202201,0,NaN,NaN,106,107,3.47179487179837,3.31822939731851,-0.0536878914249046,-0.261548747790093,NaN,0.19431584411239,0,0
753,track,ok,3.57155734008525,3.3692715964082,-2.42460028723474,3.68349959469764,3.28092201636355,-2.40973204836714,0.142606860500368,0.0148682388676016,0.358207344138358,-0.0565576308724014,Inf,3.65787797310559,Inf,0.197623959647556,0.0485386091205014,0.336760080684069,0.186130117622117,106,0,4.06189834930513,4.08598979542575,0.997804659729117,1.00005543329233,0,0,Inf,3.65787797310559,Inf,0.0128386184381775,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358207344138358,-0.0565576308724015,0,NaN,NaN,106,107,3.47179487179837,3.31822939731851,0.0260731226173627,-0.133141110588259,NaN,0.0488620347779681,0,0
754,track,ok,3.54426367888653,3.34534874108082,-2.4192287724818,3.52189134491645,3.20011026337259,-2.40788941157215,0.14695147748245,0.0113393609096484,0.358334034512191,-0.0325894162265522,Inf,3.64460189931278,Inf,0.200256369391182,0.0485497432644481,0.297676558398903,0.128303493417003,107,0,4.0256214825744,3.91126864497865,0.998630259484304,1.01083117207464,0,0,Inf,3.64460189931278,Inf,0.0222109514254107,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358334034512191,-0.0325894162265522,0,NaN,NaN,107,108,3.32820512820845,3.18231792745259,0.0242304858223816,-0.0930068844958325,NaN,0.0105666762211038,0,0
755,track,ok,3.51733314704056,3.32157630709133,-2.41757199550972,3.84534161993009,3.03417960962387,-2.33738711990248,0.436103680335903,0.0801848756072383,0.356818584977402,-0.277411881321127,Inf,3.59283147421005,Inf,0.195687811910517,0.0485578561473482,0.436229140548593,0.469277588351661,107,1,3.98971305812116,4.05678106408998,0.999999999949795,1.0064727967656,0,0,Inf,3.59283147421005,Inf,0.0658982685376097,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356818584977402,-0.277411881321127,0,NaN,NaN,107,108,3.32820512820845,3.18231792745259,-0.0462718058472906,-0.344922007071911,NaN,0.266881871195346,0,0
756,track,ok,3.49075819284047,3.29855837345943,-2.43802057368132,3.72316520242117,3.14956612753764,-2.36619742566631,0.276064679825327,0.0718231480150058,0.358799435689501,-0.16647241177065,Inf,3.50040989587924,Inf,0.168604651033452,0.0485380556902072,0.308509839939136,0.302711647761679,107,0,3.95457965205435,4.0316805826233,0.996185725812318,1.00065960251004,0,0,Inf,3.50040989587924,Inf,0.057308194655149,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358799435689501,-0.16647241177065,0,NaN,NaN,107,108,3.32820512820845,3.18231792745259,-0.0174615000834586,-0.225217979499496,NaN,0.121449149365975,0,0
757,track,ok,3.4636961717791,3.27605982940698,-2.45800816383861,3.62910512519263,3.1698974535811,-2.38603048569114,0.19654661510785,0.071977678147463,0.359836943549397,-0.105134988670873,Inf,3.52414709286922,Inf,0.167772816589352,0.0485533328672096,0.245882998374913,0.216214896239563,107,0,3.9194453657154,3.9723860312652,0.997428376599812,1.0145288474703,0,0,Inf,3.52414709286922,Inf,1.03958572465641,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359836943549397,-0.105134988670873,0,NaN,NaN,107,108,3.32820512820845,3.18231792745259,0.00237155994137117,-0.165941973236076,NaN,0.0762651997375923,0,0
758,track,ok,3.43446898455377,3.25268584631917,-2.47601936822209,3.56459891040621,3.18270384151664,-2.41796699160111,0.147754115335385,0.0580523766209811,0.357641151148154,-0.041928063861803,Inf,3.48244965060628,Inf,0.185181282260027,0.0485648115020219,0.218023951248963,0.164255185176395,107,0,3.88213299922341,3.93181965921206,0.9941087566617,1.01362677139983,0,0,Inf,3.48244965060628,Inf,0.902997398482808,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.357641151148154,-0.041928063861803,0,NaN,NaN,107,108,3.32820512820845,3.18231792745259,0.0343080658513331,-0.125203599370517,NaN,0.0325228838699879,0,0
759,track,ok,3.40532475564295,3.2300679511761,-2.48721236893731,3.45398800049215,3.25105412195085,-2.46610678208618,0.0529955730513396,0.0211055868511258,0.354331302962427,0.076389577503741,Inf,3.51271389963228,Inf,0.194706886351124,0.0485619259053433,0.210757763321912,0.0694953400339796,107,0,3.84540042289835,3.89529658234976,0.997553915075742,1.00143689914514,0,0,Inf,3.51271389963228,Inf,0.132746494805,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.354331302962427,0.0763895775037409,0,NaN,NaN,107,108,3.32820512820845,3.18231792745259,0.0824478563364113,-0.0283468573586647,NaN,0.163703744676281,0,0
760,track,ok,3.37835761192383,3.20925969319787,-2.48158908663678,3.5054213695159,3.21533578605461,-2.46054757380496,0.127208951720465,0.0210415128318204,0.354713525968765,0.0391732120847438,Inf,3.49297140830359,Inf,0.202798158516665,0.0485337515627819,0.192028647499798,0.108248956520024,107,1,3.81149670946757,3.90915011329285,0.996112660439199,1.00010286506425,0,0,Inf,3.49297140830359,Inf,0.049097212951891,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.354713525968765,0.0391732120847438,0,NaN,NaN,107,108,3.32820512820845,3.18231792745259,0.0768886480551871,-0.0757672818134175,NaN,0.224580333131621,0,0
761,track,ok,3.3495729804736,3.18680568626377,-2.47665747924907,3.35253676544407,3.11036363851253,-2.46832894512013,0.0764994816044699,0.00832853412894385,0.354178518286545,0.0626145990500832,Inf,3.58783981529097,Inf,0.195867111741425,0.0485304162426332,0.0331010541971933,0.0759568842662358,108,0,3.77514439901801,3.72537034973533,0.999991567550871,1.00032352354574,0,0,Inf,3.58783981529097,Inf,0.0699481165430942,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.354178518286545,0.0626145990500831,0,NaN,NaN,108,109,3.18461538461853,3.04640645758666,0.0846700193703525,-0.0534706511166496,NaN,0.00531642171931324,0,0
762,track,ok,3.32088785682092,3.16419678315266,-2.47154983811382,3.30970048228285,3.02769358031378,-2.46366800407715,0.136960876655811,0.00788183403666443,0.354498980986931,0.0418924574446539,Inf,3.66105817997631,Inf,0.195880831956502,0.0485269285393091,0.128929748259904,0.126477086594848,109,0,3.73876127509179,3.63815514011987,0.999093975006201,1.00003750232085,0,0,Inf,3.66105817997631,Inf,0.184868118392351,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.354498980986931,0.0418924574446536,0,NaN,NaN,108,109,3.18461538461853,3.04640645758666,0.0800090783273797,-0.0771045886643585,NaN,0.00265526382735954,0,0
763,track,ok,3.29358089735939,3.14237969915461,-2.46342629098832,3.23850112479484,3.04570864397904,-2.43169812634318,0.111261288211673,0.0317281646451444,0.356697067865779,0.0363140606779849,Inf,3.5741143023275,Inf,0.19291721493147,0.0485285804133744,0.123957240951583,0.0538902582864387,109,0,3.70392664415657,3.59766298543616,0.999999999999985,1.04788148961214,0,0,Inf,3.5741143023275,Inf,0.49334077506826,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356697067865779,0.0363140606779851,0,NaN,NaN,108,109,3.18461538461853,3.04640645758666,0.0480392005934012,-0.0291246461606558,NaN,0.029461287025409,0,0
764,track,ok,3.2656749755509,3.1198105437679,-2.45964140462431,3.30005459139252,3.04729417249709,-2.39916257428431,0.0802532372412692,0.0604788303400032,0.358934047646301,-0.0218162249074866,Inf,3.6565328309296,Inf,0.191200160240547,0.0485367655537642,0.168206891211144,0.115442619938957,109,1,3.66814234344337,3.64411080556534,0.99907301113966,1.00735049260492,0,0,Inf,3.6565328309296,Inf,0.261738770446735,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358934047646301,-0.0218162249074866,0,NaN,NaN,108,109,3.18461538461853,3.04640645758666,0.0155036485345317,-0.0609929549572278,NaN,0.0301012469739199,0,0
765,track,ok,3.2380679436444,3.097453711242,-2.46213900661469,3.19851220826341,3.08988270151791,-2.42133146319469,0.040273768010614,0.0408075434199984,0.357409827121029,0.0544282510044453,Inf,3.72385362900788,Inf,0.184832715182047,0.0485537557814606,0.23684024837029,0.0456432414907875,109,0,3.63272315420273,3.59885836951277,0.999550555942937,1.01301192686972,0,0,Inf,3.72385362900788,Inf,0.108210712865489,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.357409827121029,0.0544282510044451,0,NaN,NaN,108,109,3.18461538461853,3.04640645758666,0.0376725374449207,0.0170843583735174,NaN,0.0161580117551959,0,0
766,track,ok,3.21034742428092,3.07504074294041,-2.46120095232205,3.08490241846562,2.92000839869457,-2.39479325908775,0.199427874797786,0.0664076932343023,0.359234459630451,0.00107918655747719,Inf,3.68702662294636,Inf,0.172008332219963,0.0485568646193991,0.166300922039875,0.0448962870025312,110,0,3.59718505983012,3.39958512164494,0.998740721572305,1.00522030647802,0,0,Inf,3.68702662294636,Inf,0.0839595287233448,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359234459630451,0.00107918655747691,0,NaN,NaN,109,110,3.04102564102861,2.91049498772074,0.0111343333379752,-0.0180389181249147,NaN,0.0389786384077419,0,0
